time_s,direct_x_m,direct_y_m,direct_z_m,direct_vx_mps,direct_vy_mps,direct_vz_mps,iter_x_m,iter_y_m,iter_z_m,iter_vx_mps,iter_vy_mps,iter_vz_mps,analytic_x_m,analytic_y_m,analytic_z_m,analytic_vx_mps,analytic_vy_mps,analytic_vz_mps
5.100000000000000000e+04,-1.675759676740257419e+04,2.183418884054443333e+04,0.000000000000000000e+00,7.960919773894663543e-01,2.443981490548324587e+00,0.000000000000000000e+00,-1.675759676740141003e+04,2.183418884053877264e+04,0.000000000000000000e+00,7.960919773893886386e-01,2.443981490548130964e+00,0.000000000000000000e+00,-1.675759676740257419e+04,2.183418884054443333e+04,0.000000000000000000e+00,7.960919773894662432e-01,2.443981490548324143e+00,0.000000000000000000e+00
5.110000000000000000e+04,-1.667754272958732327e+04,2.207800430317822611e+04,0.000000000000000000e+00,8.049816840409849128e-01,2.432306153721700781e+00,0.000000000000000000e+00,-1.667754272958615547e+04,2.207800430317257997e+04,0.000000000000000000e+00,8.049816840409058649e-01,2.432306153721508934e+00,0.000000000000000000e+00,-1.667754272958730508e+04,2.207800430317826977e+04,0.000000000000000000e+00,8.049816840409846908e-01,2.432306153721700337e+00,0.000000000000000000e+00
5.120000000000000000e+04,-1.659660185743658803e+04,2.232064575998933287e+04,0.000000000000000000e+00,8.138285855018105863e-01,2.420501478140177909e+00,0.000000000000000000e+00,-1.659660185743544935e+04,2.232064575998360669e+04,0.000000000000000000e+00,8.138285855017308723e-01,2.420501478139986062e+00,0.000000000000000000e+00,-1.659660185743659531e+04,2.232064575998930741e+04,0.000000000000000000e+00,8.138285855018104753e-01,2.420501478140176577e+00,0.000000000000000000e+00
5.130000000000000000e+04,-1.651477845501042611e+04,2.256210030843090499e+04,0.000000000000000000e+00,8.226322113347763754e-01,2.408568091521621213e+00,0.000000000000000000e+00,-1.651477845500929834e+04,2.256210030842507695e+04,0.000000000000000000e+00,8.226322113346954401e-01,2.408568091521434251e+00,0.000000000000000000e+00,-1.651477845501042975e+04,2.256210030843080312e+04,0.000000000000000000e+00,8.226322113347763754e-01,2.408568091521622989e+00,0.000000000000000000e+00
5.140000000000000000e+04,-1.643207687329771579e+04,2.280235510907025309e+04,0.000000000000000000e+00,8.313920934039096267e-01,2.396506628428170416e+00,0.000000000000000000e+00,-1.643207687329655892e+04,2.280235510906449781e+04,0.000000000000000000e+00,8.313920934038281363e-01,2.396506628427980345e+00,0.000000000000000000e+00,-1.643207687329768305e+04,2.280235510907023854e+04,0.000000000000000000e+00,8.313920934039098487e-01,2.396506628428168195e+00,0.000000000000000000e+00
5.150000000000000000e+04,-1.634850150998473691e+04,2.304139738627208862e+04,0.000000000000000000e+00,8.401077658993307828e-01,2.384317730232453414e+00,0.000000000000000000e+00,-1.634850150998360186e+04,2.304139738626640246e+04,0.000000000000000000e+00,8.401077658992480712e-01,2.384317730232264676e+00,0.000000000000000000e+00,-1.634850150998471872e+04,2.304139738627215411e+04,0.000000000000000000e+00,8.401077658993305608e-01,2.384317730232452082e+00,0.000000000000000000e+00
5.160000000000000000e+04,-1.626405680922153988e+04,2.327921442887751618e+04,0.000000000000000000e+00,8.487787653620180173e-01,2.372002045083521082e+00,0.000000000000000000e+00,-1.626405680922044303e+04,2.327921442887168814e+04,0.000000000000000000e+00,8.487787653619343065e-01,2.372002045083334565e+00,0.000000000000000000e+00,-1.626405680922154716e+04,2.327921442887746889e+04,0.000000000000000000e+00,8.487787653620180173e-01,2.372002045083520638e+00,0.000000000000000000e+00
5.170000000000000000e+04,-1.617874726138550614e+04,2.351579359087947523e+04,0.000000000000000000e+00,8.574046307084550733e-01,2.359560227872364635e+00,0.000000000000000000e+00,-1.617874726138442747e+04,2.351579359087354169e+04,0.000000000000000000e+00,8.574046307083703633e-01,2.359560227872179006e+00,0.000000000000000000e+00,-1.617874726138552433e+04,2.351579359087933699e+04,0.000000000000000000e+00,8.574046307084549623e-01,2.359560227872364191e+00,0.000000000000000000e+00
5.180000000000000000e+04,-1.609257740284258034e+04,2.375112229209567886e+04,0.000000000000000000e+00,8.659849032551485415e-01,2.346992940197091926e+00,0.000000000000000000e+00,-1.609257740284145621e+04,2.375112229208990539e+04,0.000000000000000000e+00,8.659849032550628323e-01,2.346992940196904964e+00,0.000000000000000000e+00,-1.609257740284254578e+04,2.375112229209571524e+04,0.000000000000000000e+00,8.659849032551482084e-01,2.346992940197088817e+00,0.000000000000000000e+00
5.190000000000000000e+04,-1.600555181570585410e+04,2.398518801883817650e+04,0.000000000000000000e+00,8.745191267430181270e-01,2.334300850327737820e+00,0.000000000000000000e+00,-1.600555181570476634e+04,2.398518801883241758e+04,0.000000000000000000e+00,8.745191267429317517e-01,2.334300850327556631e+00,0.000000000000000000e+00,-1.600555181570584136e+04,2.398518801883824926e+04,0.000000000000000000e+00,8.745191267430183490e-01,2.334300850327738708e+00,0.000000000000000000e+00
5.200000000000000000e+04,-1.591767512759233068e+04,2.421797832457767799e+04,0.000000000000000000e+00,8.830068473616599078e-01,2.321484633170760148e+00,0.000000000000000000e+00,-1.591767512759126294e+04,2.421797832457183540e+04,0.000000000000000000e+00,8.830068473615724223e-01,2.321484633170579404e+00,0.000000000000000000e+00,-1.591767512759233068e+04,2.421797832457767436e+04,0.000000000000000000e+00,8.830068473616596858e-01,2.321484633170760592e+00,0.000000000000000000e+00
5.210000000000000000e+04,-1.582895201137651748e+04,2.444948083060584031e+04,0.000000000000000000e+00,8.914476137734754779e-01,2.308544970233112892e+00,0.000000000000000000e+00,-1.582895201137545882e+04,2.444948083059988858e+04,0.000000000000000000e+00,8.914476137733868821e-01,2.308544970232931703e+00,0.000000000000000000e+00,-1.582895201137650838e+04,2.444948083060575300e+04,0.000000000000000000e+00,8.914476137734754779e-01,2.308544970233111115e+00,0.000000000000000000e+00
5.220000000000000000e+04,-1.573938718494202476e+04,2.467968322669330519e+04,0.000000000000000000e+00,8.998409771376731925e-01,2.295482549586026266e+00,0.000000000000000000e+00,-1.573938718494098066e+04,2.467968322668752080e+04,0.000000000000000000e+00,8.998409771375841526e-01,2.295482549585846410e+00,0.000000000000000000e+00,-1.573938718494201930e+04,2.467968322669339977e+04,0.000000000000000000e+00,8.998409771376735256e-01,2.295482549586024934e+00,0.000000000000000000e+00
5.230000000000000000e+04,-1.564898541093070526e+04,2.490857327174546663e+04,0.000000000000000000e+00,9.081864911341375191e-01,2.282298065828419098e+00,0.000000000000000000e+00,-1.564898541092969754e+04,2.490857327173949307e+04,0.000000000000000000e+00,9.081864911340473689e-01,2.282298065828241462e+00,0.000000000000000000e+00,-1.564898541093072890e+04,2.490857327174538659e+04,0.000000000000000000e+00,9.081864911341375191e-01,2.282298065828419098e+00,0.000000000000000000e+00
5.240000000000000000e+04,-1.555775149648949446e+04,2.513613879445136990e+04,0.000000000000000000e+00,9.164837119871585003e-01,2.268992220049961261e+00,0.000000000000000000e+00,-1.555775149648847400e+04,2.513613879444530176e+04,0.000000000000000000e+00,9.164837119870667959e-01,2.268992220049784958e+00,0.000000000000000000e+00,-1.555775149648949446e+04,2.513613879445122438e+04,0.000000000000000000e+00,9.164837119871581672e-01,2.268992220049960817e+00,0.000000000000000000e+00
5.250000000000000000e+04,-1.546569029301455885e+04,2.536236769393237773e+04,0.000000000000000000e+00,9.247321984890302105e-01,2.255565719793789725e+00,0.000000000000000000e+00,-1.546569029301353839e+04,2.536236769392639690e+04,0.000000000000000000e+00,9.247321984889381730e-01,2.255565719793613422e+00,0.000000000000000000e+00,-1.546569029301454975e+04,2.536236769393232680e+04,0.000000000000000000e+00,9.247321984890302105e-01,2.255565719793787949e+00,0.000000000000000000e+00
5.260000000000000000e+04,-1.537280669589349418e+04,2.558724794038559776e+04,0.000000000000000000e+00,9.329315120235168735e-01,2.242019279018883537e+00,0.000000000000000000e+00,-1.537280669589250829e+04,2.558724794037964602e+04,0.000000000000000000e+00,9.329315120234238368e-01,2.242019279018709010e+00,0.000000000000000000e+00,-1.537280669589351055e+04,2.558724794038559048e+04,0.000000000000000000e+00,9.329315120235166514e-01,2.242019279018882649e+00,0.000000000000000000e+00
5.270000000000000000e+04,-1.527910564424507902e+04,2.581076757572288625e+04,0.000000000000000000e+00,9.410812165891706549e-01,2.228353618062106634e+00,0.000000000000000000e+00,-1.527910564424408403e+04,2.581076757571702910e+04,0.000000000000000000e+00,9.410812165890763970e-01,2.228353618061933883e+00,0.000000000000000000e+00,-1.527910564424506993e+04,2.581076757572300266e+04,0.000000000000000000e+00,9.410812165891704328e-01,2.228353618062106190e+00,0.000000000000000000e+00
5.280000000000000000e+04,-1.518459212065636530e+04,2.603291471420752350e+04,0.000000000000000000e+00,9.491808788225175597e-01,2.214569463599900701e+00,0.000000000000000000e+00,-1.518459212065539941e+04,2.603291471420151720e+04,0.000000000000000000e+00,9.491808788224230797e-01,2.214569463599727062e+00,0.000000000000000000e+00,-1.518459212065637439e+04,2.603291471420750167e+04,0.000000000000000000e+00,9.491808788225178928e-01,2.214569463599898036e+00,0.000000000000000000e+00
5.290000000000000000e+04,-1.508927115091803716e+04,2.625367754308518488e+04,0.000000000000000000e+00,9.572300680211069945e-01,2.200667548609631652e+00,0.000000000000000000e+00,-1.508927115091707856e+04,2.625367754307908399e+04,0.000000000000000000e+00,9.572300680210104051e-01,2.200667548609461566e+00,0.000000000000000000e+00,-1.508927115091803716e+04,2.625367754308509393e+04,0.000000000000000000e+00,9.572300680211065504e-01,2.200667548609630320e+00,0.000000000000000000e+00
5.300000000000000000e+04,-1.499314780375694681e+04,2.647304432321281638e+04,0.000000000000000000e+00,9.652283561664036782e-01,2.186648612330635899e+00,0.000000000000000000e+00,-1.499314780375598457e+04,2.647304432320687192e+04,0.000000000000000000e+00,9.652283561663066447e-01,2.186648612330469366e+00,0.000000000000000000e+00,-1.499314780375693590e+04,2.647304432321288914e+04,0.000000000000000000e+00,9.652283561664034561e-01,2.186648612330637231e+00,0.000000000000000000e+00
5.310000000000000000e+04,-1.489622719056661299e+04,2.669100338968355209e+04,0.000000000000000000e+00,9.731753179465592041e-01,2.172513400224897140e+00,0.000000000000000000e+00,-1.489622719056568894e+04,2.669100338967741482e+04,0.000000000000000000e+00,9.731753179464615044e-01,2.172513400224731051e+00,0.000000000000000000e+00,-1.489622719056663118e+04,2.669100338968344658e+04,0.000000000000000000e+00,9.731753179465590931e-01,2.172513400224897140e+00,0.000000000000000000e+00
5.320000000000000000e+04,-1.479851446513559495e+04,2.690754315244487952e+04,0.000000000000000000e+00,9.810705307790215102e-01,2.158262663937399850e+00,0.000000000000000000e+00,-1.479851446513467454e+04,2.690754315243892779e+04,0.000000000000000000e+00,9.810705307789229224e-01,2.158262663937235537e+00,0.000000000000000000e+00,-1.479851446513560222e+04,2.690754315244498866e+04,0.000000000000000000e+00,9.810705307790218432e-01,2.158262663937399850e+00,0.000000000000000000e+00
5.330000000000000000e+04,-1.470001482337321795e+04,2.712265209691761993e+04,0.000000000000000000e+00,9.889135748330075693e-01,2.143897161256177242e+00,0.000000000000000000e+00,-1.470001482337227390e+04,2.712265209691162090e+04,0.000000000000000000e+00,9.889135748329079822e-01,2.143897161256013817e+00,0.000000000000000000e+00,-1.470001482337319067e+04,2.712265209691769269e+04,0.000000000000000000e+00,9.889135748330075693e-01,2.143897161256177242e+00,0.000000000000000000e+00
5.340000000000000000e+04,-1.460073350303330517e+04,2.733631878460606094e+04,0.000000000000000000e+00,9.967040330518268654e-01,2.129417656072002174e+00,0.000000000000000000e+00,-1.460073350303237748e+04,2.733631878459996369e+04,0.000000000000000000e+00,9.967040330517269453e-01,2.129417656071839637e+00,0.000000000000000000e+00,-1.460073350303328516e+04,2.733631878460604639e+04,0.000000000000000000e+00,9.967040330518271984e-01,2.129417656072001730e+00,0.000000000000000000e+00
5.350000000000000000e+04,-1.450067578343581408e+04,2.754853185370715801e+04,0.000000000000000000e+00,1.004441491175063206e+00,2.114824918337768977e+00,0.000000000000000000e+00,-1.450067578343491732e+04,2.754853185370096253e+04,0.000000000000000000e+00,1.004441491174960843e+00,2.114824918337610438e+00,0.000000000000000000e+00,-1.450067578343580863e+04,2.754853185370707070e+04,0.000000000000000000e+00,1.004441491175062540e+00,2.114824918337770310e+00,0.000000000000000000e+00
5.360000000000000000e+04,-1.439984698518604273e+04,2.775928001971449703e+04,0.000000000000000000e+00,1.012125537760592664e+00,2.100119724027566193e+00,0.000000000000000000e+00,-1.439984698518513324e+04,2.775928001970831247e+04,0.000000000000000000e+00,1.012125537760490079e+00,2.100119724027406320e+00,0.000000000000000000e+00,-1.439984698518601726e+04,2.775928001971442791e+04,0.000000000000000000e+00,1.012125537760592442e+00,2.100119724027565304e+00,0.000000000000000000e+00
5.370000000000000000e+04,-1.429825246989153675e+04,2.796855207601853181e+04,0.000000000000000000e+00,1.019755764206476290e+00,2.085302855095383379e+00,0.000000000000000000e+00,-1.429825246989065636e+04,2.796855207601244911e+04,0.000000000000000000e+00,1.019755764206372595e+00,2.085302855095225727e+00,0.000000000000000000e+00,-1.429825246989152402e+04,2.796855207601859001e+04,0.000000000000000000e+00,1.019755764206476067e+00,2.085302855095382490e+00,0.000000000000000000e+00
5.380000000000000000e+04,-1.419589763987727929e+04,2.817633689450263046e+04,0.000000000000000000e+00,1.027331764772675626e+00,2.070375099433562127e+00,0.000000000000000000e+00,-1.419589763987638798e+04,2.817633689449648227e+04,0.000000000000000000e+00,1.027331764772571487e+00,2.070375099433405808e+00,0.000000000000000000e+00,-1.419589763987724655e+04,2.817633689450263410e+04,0.000000000000000000e+00,1.027331764772675626e+00,2.070375099433561239e+00,0.000000000000000000e+00
5.390000000000000000e+04,-1.409278793789808697e+04,2.838262342613423243e+04,0.000000000000000000e+00,1.034853136602635448e+00,2.055337250830879370e+00,0.000000000000000000e+00,-1.409278793789724477e+04,2.838262342612792781e+04,0.000000000000000000e+00,1.034853136602530865e+00,2.055337250830724827e+00,0.000000000000000000e+00,-1.409278793789809424e+04,2.838262342613409055e+04,0.000000000000000000e+00,1.034853136602635670e+00,2.055337250830878926e+00,0.000000000000000000e+00
5.400000000000000000e+04,-1.398892884684955061e+04,2.858740070155239664e+04,0.000000000000000000e+00,1.042319479744703514e+00,2.040190108930342916e+00,0.000000000000000000e+00,-1.398892884684873025e+04,2.858740070154624118e+04,0.000000000000000000e+00,1.042319479744597377e+00,2.040190108930192814e+00,0.000000000000000000e+00,-1.398892884684956698e+04,2.858740070155242938e+04,0.000000000000000000e+00,1.042319479744703514e+00,2.040190108930344692e+00,0.000000000000000000e+00
5.410000000000000000e+04,-1.388432588947622571e+04,2.879065783165232278e+04,0.000000000000000000e+00,1.049730397173394891e+00,2.024934479186683234e+00,0.000000000000000000e+00,-1.388432588947538170e+04,2.879065783164611639e+04,0.000000000000000000e+00,1.049730397173288088e+00,2.024934479186530911e+00,0.000000000000000000e+00,-1.388432588947620752e+04,2.879065783165231915e+04,0.000000000000000000e+00,1.049730397173394891e+00,2.024934479186681457e+00,0.000000000000000000e+00
5.420000000000000000e+04,-1.377898462807790202e+04,2.899238400816277135e+04,0.000000000000000000e+00,1.057085494810509729e+00,2.009571172823489960e+00,0.000000000000000000e+00,-1.377898462807709257e+04,2.899238400815652858e+04,0.000000000000000000e+00,1.057085494810401816e+00,2.009571172823339413e+00,0.000000000000000000e+00,-1.377898462807790747e+04,2.899238400816274225e+04,0.000000000000000000e+00,1.057085494810509507e+00,2.009571172823488627e+00,0.000000000000000000e+00
5.430000000000000000e+04,-1.367291066421412688e+04,2.919256850422162097e+04,0.000000000000000000e+00,1.064384381546084057e+00,1.994101006790112152e+00,0.000000000000000000e+00,-1.367291066421334290e+04,2.919256850421546187e+04,0.000000000000000000e+00,1.064384381545975700e+00,1.994101006789962272e+00,0.000000000000000000e+00,-1.367291066421414325e+04,2.919256850422169737e+04,0.000000000000000000e+00,1.064384381546084279e+00,1.994101006790109487e+00,0.000000000000000000e+00
5.440000000000000000e+04,-1.356610963840612385e+04,2.939120067494665273e+04,0.000000000000000000e+00,1.071626669259190479e+00,1.978524803718192615e+00,0.000000000000000000e+00,-1.356610963840532713e+04,2.939120067494030809e+04,0.000000000000000000e+00,1.071626669259081233e+00,1.978524803718044733e+00,0.000000000000000000e+00,-1.356610963840611657e+04,2.939120067494655086e+04,0.000000000000000000e+00,1.071626669259190257e+00,1.978524803718190839e+00,0.000000000000000000e+00
5.450000000000000000e+04,-1.345858722983679036e+04,2.958826995800028089e+04,0.000000000000000000e+00,1.078811972838573219e+00,1.962843391877932220e+00,0.000000000000000000e+00,-1.345858722983602092e+04,2.958826995799391443e+04,0.000000000000000000e+00,1.078811972838462863e+00,1.962843391877789889e+00,0.000000000000000000e+00,-1.345858722983679399e+04,2.958826995800017903e+04,0.000000000000000000e+00,1.078811972838573219e+00,1.962843391877933774e+00,0.000000000000000000e+00
5.460000000000000000e+04,-1.335034915604897833e+04,2.978376587415253744e+04,0.000000000000000000e+00,1.085939910203128633e+00,1.947057605134057567e+00,0.000000000000000000e+00,-1.335034915604818889e+04,2.978376587414624737e+04,0.000000000000000000e+00,1.085939910203017833e+00,1.947057605133914571e+00,0.000000000000000000e+00,-1.335034915604895104e+04,2.978376587415251925e+04,0.000000000000000000e+00,1.085939910203128855e+00,1.947057605134057123e+00,0.000000000000000000e+00
5.470000000000000000e+04,-1.324140117264111177e+04,2.997767802783800289e+04,0.000000000000000000e+00,1.093010102322224064e+00,1.931168282901451150e+00,0.000000000000000000e+00,-1.324140117264034961e+04,2.997767802783162188e+04,0.000000000000000000e+00,1.093010102322112154e+00,1.931168282901308819e+00,0.000000000000000000e+00,-1.324140117264110086e+04,2.997767802783790466e+04,0.000000000000000000e+00,1.093010102322224064e+00,1.931168282901450262e+00,0.000000000000000000e+00
5.480000000000000000e+04,-1.313174907296145102e+04,3.016999610770773143e+04,0.000000000000000000e+00,1.100022173235849277e+00,1.915176270100538147e+00,0.000000000000000000e+00,-1.313174907296071979e+04,3.016999610770149593e+04,0.000000000000000000e+00,1.100022173235735590e+00,1.915176270100399369e+00,0.000000000000000000e+00,-1.313174907296145466e+04,3.016999610770780419e+04,0.000000000000000000e+00,1.100022173235848832e+00,1.915176270100538591e+00,0.000000000000000000e+00
5.490000000000000000e+04,-1.302139868779988319e+04,3.036070988717908040e+04,0.000000000000000000e+00,1.106975750074608911e+00,1.899082417112358812e+00,0.000000000000000000e+00,-1.302139868779915560e+04,3.036070988717277578e+04,0.000000000000000000e+00,1.106975750074494780e+00,1.899082417112221588e+00,0.000000000000000000e+00,-1.302139868779988137e+04,3.036070988717908767e+04,0.000000000000000000e+00,1.106975750074608467e+00,1.899082417112359700e+00,0.000000000000000000e+00
5.500000000000000000e+04,-1.291035588507782086e+04,3.054980922497797292e+04,0.000000000000000000e+00,1.113870463079553286e+00,1.882887579733335315e+00,0.000000000000000000e+00,-1.291035588507709508e+04,3.054980922497161373e+04,0.000000000000000000e+00,1.113870463079438933e+00,1.882887579733198313e+00,0.000000000000000000e+00,-1.291035588507780267e+04,3.054980922497794745e+04,0.000000000000000000e+00,1.113870463079553508e+00,1.882887579733333983e+00,0.000000000000000000e+00
5.510000000000000000e+04,-1.279862656953623809e+04,3.073728406567906495e+04,0.000000000000000000e+00,1.120705945621838229e+00,1.866592619129770370e+00,0.000000000000000000e+00,-1.279862656953552505e+04,3.073728406567268030e+04,0.000000000000000000e+00,1.120705945621723210e+00,1.866592619129634478e+00,0.000000000000000000e+00,-1.279862656953623082e+04,3.073728406567901402e+04,0.000000000000000000e+00,1.120705945621838229e+00,1.866592619129770148e+00,0.000000000000000000e+00
5.520000000000000000e+04,-1.268621668242168380e+04,3.092312444024020806e+04,0.000000000000000000e+00,1.127481834222220591e+00,1.850198401792054526e+00,0.000000000000000000e+00,-1.268621668242100350e+04,3.092312444023387070e+04,0.000000000000000000e+00,1.127481834222104240e+00,1.850198401791923519e+00,0.000000000000000000e+00,-1.268621668242169108e+04,3.092312444024022625e+04,0.000000000000000000e+00,1.127481834222220369e+00,1.850198401792056746e+00,0.000000000000000000e+00
5.530000000000000000e+04,-1.257313220117037417e+04,3.110732046653283760e+04,0.000000000000000000e+00,1.134197768570384568e+00,1.833705799488603461e+00,0.000000000000000000e+00,-1.257313220116972298e+04,3.110732046652639474e+04,0.000000000000000000e+00,1.134197768570267106e+00,1.833705799488470900e+00,0.000000000000000000e+00,-1.257313220117039418e+04,3.110732046653276848e+04,0.000000000000000000e+00,1.134197768570384346e+00,1.833705799488601906e+00,0.000000000000000000e+00
5.540000000000000000e+04,-1.245937913909034978e+04,3.128986234986654017e+04,0.000000000000000000e+00,1.140853391544104145e+00,1.817115689219470198e+00,0.000000000000000000e+00,-1.245937913908966584e+04,3.128986234986028285e+04,0.000000000000000000e+00,1.140853391543986683e+00,1.817115689219338748e+00,0.000000000000000000e+00,-1.245937913909033159e+04,3.128986234986665659e+04,0.000000000000000000e+00,1.140853391544104367e+00,1.817115689219469532e+00,0.000000000000000000e+00
5.550000000000000000e+04,-1.234496354504147894e+04,3.147074038351152558e+04,0.000000000000000000e+00,1.147448349228235465e+00,1.800428953169737056e+00,0.000000000000000000e+00,-1.234496354504083502e+04,3.147074038350520277e+04,0.000000000000000000e+00,1.147448349228116671e+00,1.800428953169609603e+00,0.000000000000000000e+00,-1.234496354504148258e+04,3.147074038351159106e+04,0.000000000000000000e+00,1.147448349228235465e+00,1.800428953169738167e+00,0.000000000000000000e+00
5.560000000000000000e+04,-1.222989150311425328e+04,3.164994494921294972e+04,0.000000000000000000e+00,1.153982290933528887e+00,1.783646478662605617e+00,0.000000000000000000e+00,-1.222989150311361300e+04,3.164994494920663419e+04,0.000000000000000000e+00,1.153982290933409205e+00,1.783646478662477275e+00,0.000000000000000000e+00,-1.222989150311424237e+04,3.164994494921304431e+04,0.000000000000000000e+00,1.153982290933529109e+00,1.783646478662603618e+00,0.000000000000000000e+00
5.570000000000000000e+04,-1.211416913230581849e+04,3.182746651770372409e+04,0.000000000000000000e+00,1.160454869215284290e+00,1.766769158112186489e+00,0.000000000000000000e+00,-1.211416913230523278e+04,3.182746651769731761e+04,0.000000000000000000e+00,1.160454869215162832e+00,1.766769158112062144e+00,0.000000000000000000e+00,-1.211416913230584578e+04,3.182746651770374956e+04,0.000000000000000000e+00,1.160454869215284068e+00,1.766769158112186044e+00,0.000000000000000000e+00
5.580000000000000000e+04,-1.199780258619501546e+04,3.200329564921034034e+04,0.000000000000000000e+00,1.166865739891820741e+00,1.749797888976081239e+00,0.000000000000000000e+00,-1.199780258619440247e+04,3.200329564920397024e+04,0.000000000000000000e+00,1.166865739891698839e+00,1.749797888975957116e+00,0.000000000000000000e+00,-1.199780258619501001e+04,3.200329564921040219e+04,0.000000000000000000e+00,1.166865739891820519e+00,1.749797888976080573e+00,0.000000000000000000e+00
5.590000000000000000e+04,-1.188079805261468573e+04,3.217742299395566806e+04,0.000000000000000000e+00,1.173214562062784516e+00,1.732733573707626817e+00,0.000000000000000000e+00,-1.188079805261408001e+04,3.217742299394926522e+04,0.000000000000000000e+00,1.173214562062662170e+00,1.732733573707505137e+00,0.000000000000000000e+00,-1.188079805261467118e+04,3.217742299395571172e+04,0.000000000000000000e+00,1.173214562062784738e+00,1.732733573707626373e+00,0.000000000000000000e+00
5.600000000000000000e+04,-1.176316175332304556e+04,3.234983929265534971e+04,0.000000000000000000e+00,1.179500998127273714e+00,1.715577119707928588e+00,0.000000000000000000e+00,-1.176316175332243984e+04,3.234983929264898688e+04,0.000000000000000000e+00,1.179500998127149591e+00,1.715577119707810461e+00,0.000000000000000000e+00,-1.176316175332301282e+04,3.234983929265545157e+04,0.000000000000000000e+00,1.179500998127273270e+00,1.715577119707929254e+00,0.000000000000000000e+00
5.610000000000000000e+04,-1.164489994367260078e+04,3.252053537701081950e+04,0.000000000000000000e+00,1.185724713801785679e+00,1.698329439277605601e+00,0.000000000000000000e+00,-1.164489994367202235e+04,3.252053537700441666e+04,0.000000000000000000e+00,1.185724713801661112e+00,1.698329439277487696e+00,0.000000000000000000e+00,-1.164489994367259351e+04,3.252053537701087771e+04,0.000000000000000000e+00,1.185724713801785235e+00,1.698329439277606046e+00,0.000000000000000000e+00
5.620000000000000000e+04,-1.152601891227763554e+04,3.268950217019638512e+04,0.000000000000000000e+00,1.191885378138001883e+00,1.680991449568265850e+00,0.000000000000000000e+00,-1.152601891227711167e+04,3.268950217018984767e+04,0.000000000000000000e+00,1.191885378137876650e+00,1.680991449568149720e+00,0.000000000000000000e+00,-1.152601891227766282e+04,3.268950217019632692e+04,0.000000000000000000e+00,1.191885378138001883e+00,1.680991449568265628e+00,0.000000000000000000e+00
5.630000000000000000e+04,-1.140652498067986744e+04,3.285673068734165281e+04,0.000000000000000000e+00,1.197982663540379189e+00,1.663564072533752380e+00,0.000000000000000000e+00,-1.140652498067932356e+04,3.285673068733525724e+04,0.000000000000000000e+00,1.197982663540253290e+00,1.663564072533637583e+00,0.000000000000000000e+00,-1.140652498067985653e+04,3.285673068734175467e+04,0.000000000000000000e+00,1.197982663540379633e+00,1.663564072533751270e+00,0.000000000000000000e+00
5.640000000000000000e+04,-1.128642450301200734e+04,3.302221203601057641e+04,0.000000000000000000e+00,1.204016245783572359e+00,1.646048234881108741e+00,0.000000000000000000e+00,-1.128642450301146710e+04,3.302221203600407171e+04,0.000000000000000000e+00,1.204016245783446015e+00,1.646048234880995942e+00,0.000000000000000000e+00,-1.128642450301199642e+04,3.302221203601057641e+04,0.000000000000000000e+00,1.204016245783572803e+00,1.646048234881108963e+00,0.000000000000000000e+00
5.650000000000000000e+04,-1.116572386566016939e+04,3.318593741667247377e+04,0.000000000000000000e+00,1.209985804029676260e+00,1.628444868021304615e+00,0.000000000000000000e+00,-1.116572386565965826e+04,3.318593741666604183e+04,0.000000000000000000e+00,1.209985804029548140e+00,1.628444868021194258e+00,0.000000000000000000e+00,-1.116572386566016576e+04,3.318593741667256108e+04,0.000000000000000000e+00,1.209985804029676038e+00,1.628444868021304837e+00,0.000000000000000000e+00
5.660000000000000000e+04,-1.104442948692418577e+04,3.334789812317152973e+04,0.000000000000000000e+00,1.215891020845281112e+00,1.610754908019707443e+00,0.000000000000000000e+00,-1.104442948692371283e+04,3.334789812316513417e+04,0.000000000000000000e+00,1.215891020845151660e+00,1.610754908019599085e+00,0.000000000000000000e+00,-1.104442948692420396e+04,3.334789812317166798e+04,0.000000000000000000e+00,1.215891020845280668e+00,1.610754908019707221e+00,0.000000000000000000e+00
5.670000000000000000e+04,-1.092254781667634961e+04,3.350808554318908136e+04,0.000000000000000000e+00,1.221731582218356760e+00,1.592979295546305352e+00,0.000000000000000000e+00,-1.092254781667586758e+04,3.350808554318251117e+04,0.000000000000000000e+00,1.221731582218227974e+00,1.592979295546198992e+00,0.000000000000000000e+00,-1.092254781667635325e+04,3.350808554318904498e+04,0.000000000000000000e+00,1.221731582218357204e+00,1.592979295546306462e+00,0.000000000000000000e+00
5.680000000000000000e+04,-1.080008533601828094e+04,3.366649115870101377e+04,0.000000000000000000e+00,1.227507177574954422e+00,1.575118975825688494e+00,0.000000000000000000e+00,-1.080008533601779163e+04,3.366649115869446541e+04,0.000000000000000000e+00,1.227507177574824526e+00,1.575118975825582801e+00,0.000000000000000000e+00,-1.080008533601825911e+04,3.366649115870101377e+04,0.000000000000000000e+00,1.227507177574954644e+00,1.575118975825688050e+00,0.000000000000000000e+00
