time_s,direct_x_m,direct_y_m,direct_z_m,direct_vx_mps,direct_vy_mps,direct_vz_mps,iter_x_m,iter_y_m,iter_z_m,iter_vx_mps,iter_vy_mps,iter_vz_mps,analytic_x_m,analytic_y_m,analytic_z_m,analytic_vx_mps,analytic_vy_mps,analytic_vz_mps
1.210000000000000000e+04,2.541348451369626127e+04,-6.177879263540590182e+04,0.000000000000000000e+00,-2.252504159830640340e+00,-3.706383834383025544e+00,0.000000000000000000e+00,2.541348451369694885e+04,-6.177879263540594548e+04,0.000000000000000000e+00,-2.252504159830591046e+00,-3.706383834383050413e+00,0.000000000000000000e+00,2.541348451369626127e+04,-6.177879263540589454e+04,0.000000000000000000e+00,-2.252504159830639896e+00,-3.706383834383025100e+00,0.000000000000000000e+00
1.220000000000000000e+04,2.518756040842048242e+04,-6.214778517926984932e+04,0.000000000000000000e+00,-2.265957922918974354e+00,-3.673434340536942067e+00,0.000000000000000000e+00,2.518756040842118455e+04,-6.214778517926991481e+04,0.000000000000000000e+00,-2.265957922918924616e+00,-3.673434340536968268e+00,0.000000000000000000e+00,2.518756040842049697e+04,-6.214778517926985660e+04,0.000000000000000000e+00,-2.265957922918973910e+00,-3.673434340536942511e+00,0.000000000000000000e+00
1.230000000000000000e+04,2.496029694555718015e+04,-6.251347299229532655e+04,0.000000000000000000e+00,-2.279291192879434824e+00,-3.640289510498049275e+00,0.000000000000000000e+00,2.496029694555788592e+04,-6.251347299229537020e+04,0.000000000000000000e+00,-2.279291192879384642e+00,-3.640289510498076808e+00,0.000000000000000000e+00,2.496029694555718379e+04,-6.251347299229531200e+04,0.000000000000000000e+00,-2.279291192879434824e+00,-3.640289510498050163e+00,0.000000000000000000e+00
1.240000000000000000e+04,2.473170620992274053e+04,-6.287583662890121923e+04,0.000000000000000000e+00,-2.292503260710595292e+00,-3.606951106754612280e+00,0.000000000000000000e+00,2.473170620992345357e+04,-6.287583662890127016e+04,0.000000000000000000e+00,-2.292503260710543778e+00,-3.606951106754639813e+00,0.000000000000000000e+00,2.473170620992274416e+04,-6.287583662890121195e+04,0.000000000000000000e+00,-2.292503260710594848e+00,-3.606951106754612724e+00,0.000000000000000000e+00
1.250000000000000000e+04,2.450180035691178637e+04,-6.323485682027078292e+04,0.000000000000000000e+00,-2.305593423855992974e+00,-3.573420902088243700e+00,0.000000000000000000e+00,2.450180035691251032e+04,-6.323485682027085568e+04,0.000000000000000000e+00,-2.305593423855941460e+00,-3.573420902088271678e+00,0.000000000000000000e+00,2.450180035691179364e+04,-6.323485682027079747e+04,0.000000000000000000e+00,-2.305593423855992974e+00,-3.573420902088243700e+00,0.000000000000000000e+00
1.260000000000000000e+04,2.427059161185078847e+04,-6.359051447537624335e+04,0.000000000000000000e+00,-2.318560986241495314e+00,-3.539700679479642176e+00,0.000000000000000000e+00,2.427059161185151606e+04,-6.359051447537628701e+04,0.000000000000000000e+00,-2.318560986241442023e+00,-3.539700679479670153e+00,0.000000000000000000e+00,2.427059161185078847e+04,-6.359051447537622153e+04,0.000000000000000000e+00,-2.318560986241494426e+00,-3.539700679479641732e+00,0.000000000000000000e+00
1.270000000000000000e+04,2.403809226934792241e+04,-6.394279068199369067e+04,0.000000000000000000e+00,-2.331405258312302387e+00,-3.505792232013775767e+00,0.000000000000000000e+00,2.403809226934867183e+04,-6.394279068199376343e+04,0.000000000000000000e+00,-2.331405258312249984e+00,-3.505792232013805521e+00,0.000000000000000000e+00,2.403809226934793332e+04,-6.394279068199369794e+04,0.000000000000000000e+00,-2.331405258312302831e+00,-3.505792232013776211e+00,0.000000000000000000e+00
1.280000000000000000e+04,2.380431469263942563e+04,-6.429166670770918427e+04,0.000000000000000000e+00,-2.344125557069630439e+00,-3.471697362784543106e+00,0.000000000000000000e+00,2.380431469264017869e+04,-6.429166670770925703e+04,0.000000000000000000e+00,-2.344125557069576260e+00,-3.471697362784572416e+00,0.000000000000000000e+00,2.380431469263943291e+04,-6.429166670770918427e+04,0.000000000000000000e+00,-2.344125557069629995e+00,-3.471697362784542662e+00,0.000000000000000000e+00
1.290000000000000000e+04,2.356927131293204729e+04,-6.463712400091449672e+04,0.000000000000000000e+00,-2.356721206107012634e+00,-3.437417884798879442e+00,0.000000000000000000e+00,2.356927131293279308e+04,-6.463712400091456220e+04,0.000000000000000000e+00,-2.356721206106957567e+00,-3.437417884798910084e+00,0.000000000000000000e+00,2.356927131293203638e+04,-6.463712400091448944e+04,0.000000000000000000e+00,-2.356721206107012190e+00,-3.437417884798879442e+00,0.000000000000000000e+00
1.300000000000000000e+04,2.333297462874201301e+04,-6.497914419179373363e+04,0.000000000000000000e+00,-2.369191535646280045e+00,-3.402955620880363075e+00,0.000000000000000000e+00,2.333297462874280245e+04,-6.497914419179381366e+04,0.000000000000000000e+00,-2.369191535646224089e+00,-3.402955620880394605e+00,0.000000000000000000e+00,2.333297462874203848e+04,-6.497914419179372635e+04,0.000000000000000000e+00,-2.369191535646279156e+00,-3.402955620880363075e+00,0.000000000000000000e+00
1.310000000000000000e+04,2.309543720523062802e+04,-6.531770909330020368e+04,0.000000000000000000e+00,-2.381535882573171392e+00,-3.368312403572278235e+00,0.000000000000000000e+00,2.309543720523141019e+04,-6.531770909330029826e+04,0.000000000000000000e+00,-2.381535882573115881e+00,-3.368312403572309766e+00,0.000000000000000000e+00,2.309543720523063894e+04,-6.531770909330021823e+04,0.000000000000000000e+00,-2.381535882573171836e+00,-3.368312403572277791e+00,0.000000000000000000e+00
1.320000000000000000e+04,2.285667167353580589e+04,-6.565280070212346618e+04,0.000000000000000000e+00,-2.393753590472599058e+00,-3.333490075040168144e+00,0.000000000000000000e+00,2.285667167353657715e+04,-6.565280070212355349e+04,0.000000000000000000e+00,-2.393753590472543102e+00,-3.333490075040201006e+00,0.000000000000000000e+00,2.285667167353580589e+04,-6.565280070212346618e+04,0.000000000000000000e+00,-2.393753590472599502e+00,-3.333490075040168588e+00,0.000000000000000000e+00
1.330000000000000000e+04,2.261669073010058491e+04,-6.598440119964664336e+04,0.000000000000000000e+00,-2.405844009663549166e+00,-3.298490486973882696e+00,0.000000000000000000e+00,2.261669073010137436e+04,-6.598440119964671612e+04,0.000000000000000000e+00,-2.405844009663492322e+00,-3.298490486973917779e+00,0.000000000000000000e+00,2.261669073010058855e+04,-6.598440119964664336e+04,0.000000000000000000e+00,-2.405844009663550054e+00,-3.298490486973884028e+00,0.000000000000000000e+00
1.340000000000000000e+04,2.237550713599802111e+04,-6.631249295289391011e+04,0.000000000000000000e+00,-2.417806497233631724e+00,-3.263315500489113674e+00,0.000000000000000000e+00,2.237550713599881055e+04,-6.631249295289401198e+04,0.000000000000000000e+00,-2.417806497233573104e+00,-3.263315500489148313e+00,0.000000000000000000e+00,2.237550713599801747e+04,-6.631249295289393922e+04,0.000000000000000000e+00,-2.417806497233631280e+00,-3.263315500489114118e+00,0.000000000000000000e+00
1.350000000000000000e+04,2.213313371625247237e+04,-6.663705851546835038e+04,0.000000000000000000e+00,-2.429640417073263947e+00,-3.227966986028420138e+00,0.000000000000000000e+00,2.213313371625327636e+04,-6.663705851546842314e+04,0.000000000000000000e+00,-2.429640417073203995e+00,-3.227966986028455665e+00,0.000000000000000000e+00,2.213313371625247237e+04,-6.663705851546833583e+04,0.000000000000000000e+00,-2.429640417073263059e+00,-3.227966986028420138e+00,0.000000000000000000e+00
1.360000000000000000e+04,2.188958335915778298e+04,-6.695808062847926340e+04,0.000000000000000000e+00,-2.441345139909500084e+00,-3.192446823261779087e+00,0.000000000000000000e+00,2.188958335915858333e+04,-6.695808062847936526e+04,0.000000000000000000e+00,-2.441345139909439688e+00,-3.192446823261815059e+00,0.000000000000000000e+00,2.188958335915777207e+04,-6.695808062847927795e+04,0.000000000000000000e+00,-2.441345139909499196e+00,-3.192446823261779087e+00,0.000000000000000000e+00
1.370000000000000000e+04,2.164486901559180114e+04,-6.727554222146038956e+04,0.000000000000000000e+00,-2.452920043339492651e+00,-3.156756900986625425e+00,0.000000000000000000e+00,2.164486901559260150e+04,-6.727554222146047687e+04,0.000000000000000000e+00,-2.452920043339431810e+00,-3.156756900986662728e+00,0.000000000000000000e+00,2.164486901559178659e+04,-6.727554222146037500e+04,0.000000000000000000e+00,-2.452920043339492651e+00,-3.156756900986625869e+00,0.000000000000000000e+00
1.380000000000000000e+04,2.139900369832779688e+04,-6.758942641327722231e+04,0.000000000000000000e+00,-2.464364511863587737e+00,-3.120899117027418512e+00,0.000000000000000000e+00,2.139900369832860088e+04,-6.758942641327730962e+04,0.000000000000000000e+00,-2.464364511863526008e+00,-3.120899117027456704e+00,0.000000000000000000e+00,2.139900369832778233e+04,-6.758942641327722231e+04,0.000000000000000000e+00,-2.464364511863587737e+00,-3.120899117027419400e+00,0.000000000000000000e+00
1.390000000000000000e+04,2.115200048134247481e+04,-6.789971651302496321e+04,0.000000000000000000e+00,-2.475677936918052602e+00,-3.084875378134722901e+00,0.000000000000000000e+00,2.115200048134329336e+04,-6.789971651302503597e+04,0.000000000000000000e+00,-2.475677936917990873e+00,-3.084875378134761537e+00,0.000000000000000000e+00,2.115200048134246390e+04,-6.789971651302494865e+04,0.000000000000000000e+00,-2.475677936918053046e+00,-3.084875378134722901e+00,0.000000000000000000e+00
1.400000000000000000e+04,2.090387249912078551e+04,-6.820639602091585402e+04,0.000000000000000000e+00,-2.486859716907440898e+00,-3.048687599883814769e+00,0.000000000000000000e+00,2.090387249912161860e+04,-6.820639602091595589e+04,0.000000000000000000e+00,-2.486859716907377837e+00,-3.048687599883854737e+00,0.000000000000000000e+00,2.090387249912077823e+04,-6.820639602091586858e+04,0.000000000000000000e+00,-2.486859716907440454e+00,-3.048687599883814325e+00,0.000000000000000000e+00
1.410000000000000000e+04,2.065463294595746265e+04,-6.850944862915678823e+04,0.000000000000000000e+00,-2.497909257236575975e+00,-3.012337706572824736e+00,0.000000000000000000e+00,2.065463294595830666e+04,-6.850944862915687554e+04,0.000000000000000000e+00,-2.497909257236512470e+00,-3.012337706572865148e+00,0.000000000000000000e+00,2.065463294595746629e+04,-6.850944862915678823e+04,0.000000000000000000e+00,-2.497909257236575975e+00,-3.012337706572824736e+00,0.000000000000000000e+00
1.420000000000000000e+04,2.040429507525541703e+04,-6.880885822281627043e+04,0.000000000000000000e+00,-2.508825970342178024e+00,-2.975827631120407268e+00,0.000000000000000000e+00,2.040429507525628287e+04,-6.880885822281634319e+04,0.000000000000000000e+00,-2.508825970342112743e+00,-2.975827631120449013e+00,0.000000000000000000e+00,2.040429507525543522e+04,-6.880885822281625587e+04,0.000000000000000000e+00,-2.508825970342177136e+00,-2.975827631120407712e+00,0.000000000000000000e+00
1.430000000000000000e+04,2.015287219882104546e+04,-6.910460888068136410e+04,0.000000000000000000e+00,-2.519609275724095987e+00,-2.939159314962963343e+00,0.000000000000000000e+00,2.015287219882189311e+04,-6.910460888068145141e+04,0.000000000000000000e+00,-2.519609275724030262e+00,-2.939159314963005531e+00,0.000000000000000000e+00,2.015287219882103454e+04,-6.910460888068136410e+04,0.000000000000000000e+00,-2.519609275724095543e+00,-2.939159314962962899e+00,0.000000000000000000e+00
1.440000000000000000e+04,1.990037768615620735e+04,-6.939668487610445300e+04,0.000000000000000000e+00,-2.530258599976187739e+00,-2.902334707951395920e+00,0.000000000000000000e+00,1.990037768615705500e+04,-6.939668487610456941e+04,0.000000000000000000e+00,-2.530258599976122014e+00,-2.902334707951439885e+00,0.000000000000000000e+00,1.990037768615618916e+04,-6.939668487610446755e+04,0.000000000000000000e+00,-2.530258599976188183e+00,-2.902334707951396364e+00,0.000000000000000000e+00
1.450000000000000000e+04,1.964682496374746552e+04,-6.968507067783945240e+04,0.000000000000000000e+00,-2.540773376816806817e+00,-2.865355768247436430e+00,0.000000000000000000e+00,1.964682496374833863e+04,-6.968507067783953971e+04,0.000000000000000000e+00,-2.540773376816739315e+00,-2.865355768247479951e+00,0.000000000000000000e+00,1.964682496374746552e+04,-6.968507067783943785e+04,0.000000000000000000e+00,-2.540773376816806373e+00,-2.865355768247436430e+00,0.000000000000000000e+00
1.460000000000000000e+04,1.939222751435209648e+04,-6.996975095086748479e+04,0.000000000000000000e+00,-2.551153047118908113e+00,-2.828224462219504076e+00,0.000000000000000000e+00,1.939222751435298051e+04,-6.996975095086760120e+04,0.000000000000000000e+00,-2.551153047118839723e+00,-2.828224462219550261e+00,0.000000000000000000e+00,1.939222751435210012e+04,-6.996975095086748479e+04,0.000000000000000000e+00,-2.551153047118907669e+00,-2.828224462219504964e+00,0.000000000000000000e+00
1.470000000000000000e+04,1.913659887628107390e+04,-7.025071055721266021e+04,0.000000000000000000e+00,-2.561397058939788529e+00,-2.790942764338162796e+00,0.000000000000000000e+00,1.913659887628196520e+04,-7.025071055721279117e+04,0.000000000000000000e+00,-2.561397058939720583e+00,-2.790942764338208981e+00,0.000000000000000000e+00,1.913659887628107026e+04,-7.025071055721267476e+04,0.000000000000000000e+00,-2.561397058939789417e+00,-2.790942764338162352e+00,0.000000000000000000e+00
1.480000000000000000e+04,1.887995264267919993e+04,-7.052793455674682627e+04,0.000000000000000000e+00,-2.571504867550437723e+00,-2.753512657071107483e+00,0.000000000000000000e+00,1.887995264268009851e+04,-7.052793455674694269e+04,0.000000000000000000e+00,-2.571504867550367557e+00,-2.753512657071155445e+00,0.000000000000000000e+00,1.887995264267919265e+04,-7.052793455674682627e+04,0.000000000000000000e+00,-2.571504867550437279e+00,-2.753512657071107483e+00,0.000000000000000000e+00
1.490000000000000000e+04,1.862230246080225334e+04,-7.080140820798403001e+04,0.000000000000000000e+00,-2.581475935464491833e+00,-2.715936130777763857e+00,0.000000000000000000e+00,1.862230246080319557e+04,-7.080140820798414643e+04,0.000000000000000000e+00,-2.581475935464420335e+00,-2.715936130777811375e+00,0.000000000000000000e+00,1.862230246080228608e+04,-7.080140820798403001e+04,0.000000000000000000e+00,-2.581475935464490945e+00,-2.715936130777762969e+00,0.000000000000000000e+00
1.500000000000000000e+04,1.836366203129146015e+04,-7.107111696886445861e+04,0.000000000000000000e+00,-2.591309732466826610e+00,-2.678215183603432692e+00,0.000000000000000000e+00,1.836366203129238784e+04,-7.107111696886460413e+04,0.000000000000000000e+00,-2.591309732466755555e+00,-2.678215183603482430e+00,0.000000000000000000e+00,1.836366203129146379e+04,-7.107111696886447317e+04,0.000000000000000000e+00,-2.591309732466826610e+00,-2.678215183603433136e+00,0.000000000000000000e+00
1.510000000000000000e+04,1.810404510744461732e+04,-7.133704649752777186e+04,0.000000000000000000e+00,-2.601005735641750860e+00,-2.640351821373057462e+00,0.000000000000000000e+00,1.810404510744557410e+04,-7.133704649752788828e+04,0.000000000000000000e+00,-2.601005735641678474e+00,-2.640351821373108088e+00,0.000000000000000000e+00,1.810404510744463914e+04,-7.133704649752777186e+04,0.000000000000000000e+00,-2.601005735641750860e+00,-2.640351821373057462e+00,0.000000000000000000e+00
1.520000000000000000e+04,1.784346549448513542e+04,-7.159918265307554975e+04,0.000000000000000000e+00,-2.610563429400804658e+00,-2.602348057484547006e+00,0.000000000000000000e+00,1.784346549448609221e+04,-7.159918265307565161e+04,0.000000000000000000e+00,-2.610563429400731827e+00,-2.602348057484598076e+00,0.000000000000000000e+00,1.784346549448514634e+04,-7.159918265307553520e+04,0.000000000000000000e+00,-2.610563429400805102e+00,-2.602348057484546118e+00,0.000000000000000000e+00
1.530000000000000000e+04,1.758193704882767634e+04,-7.185751149632333545e+04,0.000000000000000000e+00,-2.619982305510184517e+00,-2.564205912801717169e+00,0.000000000000000000e+00,1.758193704882862221e+04,-7.185751149632349552e+04,0.000000000000000000e+00,-2.619982305510111242e+00,-2.564205912801771792e+00,0.000000000000000000e+00,1.758193704882767270e+04,-7.185751149632335000e+04,0.000000000000000000e+00,-2.619982305510184961e+00,-2.564205912801719389e+00,0.000000000000000000e+00
1.540000000000000000e+04,1.731947367734140425e+04,-7.211201929054206994e+04,0.000000000000000000e+00,-2.629261863117766218e+00,-2.525927415546841637e+00,0.000000000000000000e+00,1.731947367734236468e+04,-7.211201929054221546e+04,0.000000000000000000e+00,-2.629261863117690723e+00,-2.525927415546896260e+00,0.000000000000000000e+00,1.731947367734140425e+04,-7.211201929054208449e+04,0.000000000000000000e+00,-2.629261863117765330e+00,-2.525927415546842525e+00,0.000000000000000000e+00
1.550000000000000000e+04,1.705608933661057381e+04,-7.236269250218817615e+04,0.000000000000000000e+00,-2.638401608779730623e+00,-2.487514601192780894e+00,0.000000000000000000e+00,1.705608933661153787e+04,-7.236269250218829256e+04,0.000000000000000000e+00,-2.638401608779655128e+00,-2.487514601192836405e+00,0.000000000000000000e+00,1.705608933661056653e+04,-7.236269250218816160e+04,0.000000000000000000e+00,-2.638401608779730179e+00,-2.487514601192781782e+00,0.000000000000000000e+00
1.560000000000000000e+04,1.679179803219222231e+04,-7.260951780162335490e+04,0.000000000000000000e+00,-2.647401056486817339e+00,-2.448969512354762124e+00,0.000000000000000000e+00,1.679179803219322275e+04,-7.260951780162350042e+04,0.000000000000000000e+00,-2.647401056486740067e+00,-2.448969512354817191e+00,0.000000000000000000e+00,1.679179803219224050e+04,-7.260951780162335490e+04,0.000000000000000000e+00,-2.647401056486816451e+00,-2.448969512354761235e+00,0.000000000000000000e+00
1.570000000000000000e+04,1.652661381787165010e+04,-7.285248206382358330e+04,0.000000000000000000e+00,-2.656259727690153838e+00,-2.410294198681748767e+00,0.000000000000000000e+00,1.652661381787263599e+04,-7.285248206382372882e+04,0.000000000000000000e+00,-2.656259727690075678e+00,-2.410294198681806499e+00,0.000000000000000000e+00,1.652661381787164646e+04,-7.285248206382356875e+04,0.000000000000000000e+00,-2.656259727690152950e+00,-2.410294198681750100e+00,0.000000000000000000e+00
1.580000000000000000e+04,1.626055079491477227e+04,-7.309157236907677725e+04,0.000000000000000000e+00,-2.664977151326712423e+00,-2.371490716747468142e+00,0.000000000000000000e+00,1.626055079491578545e+04,-7.309157236907692277e+04,0.000000000000000000e+00,-2.664977151326633820e+00,-2.371490716747524985e+00,0.000000000000000000e+00,1.626055079491478500e+04,-7.309157236907676270e+04,0.000000000000000000e+00,-2.664977151326711979e+00,-2.371490716747467253e+00,0.000000000000000000e+00
1.590000000000000000e+04,1.599362311131862225e+04,-7.332677600366988918e+04,0.000000000000000000e+00,-2.673552863844355088e+00,-2.332561129941025158e+00,0.000000000000000000e+00,1.599362311131964998e+04,-7.332677600367004925e+04,0.000000000000000000e+00,-2.673552863844276040e+00,-2.332561129941085998e+00,0.000000000000000000e+00,1.599362311131863862e+04,-7.332677600366988918e+04,0.000000000000000000e+00,-2.673552863844354643e+00,-2.332561129941026934e+00,0.000000000000000000e+00
1.600000000000000000e+04,1.572584496105884318e+04,-7.355808046056503372e+04,0.000000000000000000e+00,-2.681986409226482238e+00,-2.293507508357215841e+00,0.000000000000000000e+00,1.572584496105984908e+04,-7.355808046056522289e+04,0.000000000000000000e+00,-2.681986409226402746e+00,-2.293507508357275793e+00,0.000000000000000000e+00,1.572584496105882499e+04,-7.355808046056506282e+04,0.000000000000000000e+00,-2.681986409226482238e+00,-2.293507508357214952e+00,0.000000000000000000e+00
1.610000000000000000e+04,1.545723058333485096e+04,-7.378547344006456842e+04,0.000000000000000000e+00,-2.690277339016283520e+00,-2.254331928686413633e+00,0.000000000000000000e+00,1.545723058333587505e+04,-7.378547344006472849e+04,0.000000000000000000e+00,-2.690277339016204472e+00,-2.254331928686473585e+00,0.000000000000000000e+00,1.545723058333484914e+04,-7.378547344006453932e+04,0.000000000000000000e+00,-2.690277339016283964e+00,-2.254331928686413189e+00,0.000000000000000000e+00
1.620000000000000000e+04,1.518779426181288727e+04,-7.400894285046486766e+04,0.000000000000000000e+00,-2.698425212340586299e+00,-2.215036474104159936e+00,0.000000000000000000e+00,1.518779426181391318e+04,-7.400894285046504228e+04,0.000000000000000000e+00,-2.698425212340505919e+00,-2.215036474104224773e+00,0.000000000000000000e+00,1.518779426181287636e+04,-7.400894285046486766e+04,0.000000000000000000e+00,-2.698425212340586299e+00,-2.215036474104163045e+00,0.000000000000000000e+00
1.630000000000000000e+04,1.491755032386627863e+04,-7.422847680869969190e+04,0.000000000000000000e+00,-2.706429595933293797e+00,-2.175623234160402930e+00,0.000000000000000000e+00,1.491755032386730818e+04,-7.422847680869988108e+04,0.000000000000000000e+00,-2.706429595933211640e+00,-2.175623234160465547e+00,0.000000000000000000e+00,1.491755032386626044e+04,-7.422847680869970645e+04,0.000000000000000000e+00,-2.706429595933292909e+00,-2.175623234160402486e+00,0.000000000000000000e+00
1.640000000000000000e+04,1.464651313981364365e+04,-7.444406364097184269e+04,0.000000000000000000e+00,-2.714290064158426219e+00,-2.136094304668347377e+00,0.000000000000000000e+00,1.464651313981469502e+04,-7.444406364097201731e+04,0.000000000000000000e+00,-2.714290064158344062e+00,-2.136094304668411326e+00,0.000000000000000000e+00,1.464651313981363455e+04,-7.444406364097184269e+04,0.000000000000000000e+00,-2.714290064158425775e+00,-2.136094304668346933e+00,0.000000000000000000e+00
1.650000000000000000e+04,1.437469712215480104e+04,-7.465569188337388914e+04,0.000000000000000000e+00,-2.722006199032758644e+00,-2.096451787593046845e+00,0.000000000000000000e+00,1.437469712215586151e+04,-7.465569188337407832e+04,0.000000000000000000e+00,-2.722006199032676488e+00,-2.096451787593111238e+00,0.000000000000000000e+00,1.437469712215480104e+04,-7.465569188337388914e+04,0.000000000000000000e+00,-2.722006199032759088e+00,-2.096451787593046845e+00,0.000000000000000000e+00
1.660000000000000000e+04,1.410211672480426205e+04,-7.486335028249790776e+04,0.000000000000000000e+00,-2.729577590248045027e+00,-2.056697790939608694e+00,0.000000000000000000e+00,1.410211672480534980e+04,-7.486335028249811148e+04,0.000000000000000000e+00,-2.729577590247961538e+00,-2.056697790939674420e+00,0.000000000000000000e+00,1.410211672480427478e+04,-7.486335028249792231e+04,0.000000000000000000e+00,-2.729577590248044583e+00,-2.056697790939608694e+00,0.000000000000000000e+00
1.670000000000000000e+04,1.382878644232275838e+04,-7.506702779603385716e+04,0.000000000000000000e+00,-2.737003835192831858e+00,-2.016834428641107735e+00,0.000000000000000000e+00,1.382878644232386614e+04,-7.506702779603404633e+04,0.000000000000000000e+00,-2.737003835192746148e+00,-2.016834428641177457e+00,0.000000000000000000e+00,1.382878644232277838e+04,-7.506702779603385716e+04,0.000000000000000000e+00,-2.737003835192830525e+00,-2.016834428641109955e+00,0.000000000000000000e+00
1.680000000000000000e+04,1.355472080914641265e+04,-7.526671359335661691e+04,0.000000000000000000e+00,-2.744284538973870369e+00,-1.976863820446183695e+00,0.000000000000000000e+00,1.355472080914752769e+04,-7.526671359335679153e+04,0.000000000000000000e+00,-2.744284538973783327e+00,-1.976863820446252973e+00,0.000000000000000000e+00,1.355472080914643084e+04,-7.526671359335660236e+04,0.000000000000000000e+00,-2.744284538973869036e+00,-1.976863820446184139e+00,0.000000000000000000e+00
1.690000000000000000e+04,1.327993439881390077e+04,-7.546239705610202509e+04,0.000000000000000000e+00,-2.751419314437116626e+00,-1.936788091806304735e+00,0.000000000000000000e+00,1.327993439881499216e+04,-7.546239705610225792e+04,0.000000000000000000e+00,-2.751419314437030472e+00,-1.936788091806374235e+00,0.000000000000000000e+00,1.327993439881388986e+04,-7.546239705610203964e+04,0.000000000000000000e+00,-2.751419314437116626e+00,-1.936788091806304957e+00,0.000000000000000000e+00
1.700000000000000000e+04,1.300444182319140236e+04,-7.565406777873165265e+04,0.000000000000000000e+00,-2.758407782188321278e+00,-1.896609373762759176e+00,0.000000000000000000e+00,1.300444182319250103e+04,-7.565406777873187093e+04,0.000000000000000000e+00,-2.758407782188235124e+00,-1.896609373762831341e+00,0.000000000000000000e+00,1.300444182319138781e+04,-7.565406777873165265e+04,0.000000000000000000e+00,-2.758407782188322166e+00,-1.896609373762760287e+00,0.000000000000000000e+00
1.710000000000000000e+04,1.272825773169574677e+04,-7.584171556908579078e+04,0.000000000000000000e+00,-2.765249570613198316e+00,-1.856329802833341702e+00,0.000000000000000000e+00,1.272825773169689091e+04,-7.584171556908599450e+04,0.000000000000000000e+00,-2.765249570613109498e+00,-1.856329802833413201e+00,0.000000000000000000e+00,1.272825773169576678e+04,-7.584171556908577622e+04,0.000000000000000000e+00,-2.765249570613197427e+00,-1.856329802833340814e+00,0.000000000000000000e+00
1.720000000000000000e+04,1.245139681051546359e+04,-7.602533044892564067e+04,0.000000000000000000e+00,-2.771944315897181710e+00,-1.815951520898723359e+00,0.000000000000000000e+00,1.245139681051659863e+04,-7.602533044892587350e+04,0.000000000000000000e+00,-2.771944315897092892e+00,-1.815951520898797078e+00,0.000000000000000000e+00,1.245139681051546177e+04,-7.602533044892564067e+04,0.000000000000000000e+00,-2.771944315897181266e+00,-1.815951520898722915e+00,0.000000000000000000e+00
1.730000000000000000e+04,1.217387378182959219e+04,-7.620490265446394915e+04,0.000000000000000000e+00,-2.778491662044785926e+00,-1.775476675088576428e+00,0.000000000000000000e+00,1.217387378183072906e+04,-7.620490265446421108e+04,0.000000000000000000e+00,-2.778491662044695332e+00,-1.775476675088653478e+00,0.000000000000000000e+00,1.217387378182958128e+04,-7.620490265446396370e+04,0.000000000000000000e+00,-2.778491662044785038e+00,-1.775476675088577760e+00,0.000000000000000000e+00
1.740000000000000000e+04,1.189570340302502154e+04,-7.638042263688410458e+04,0.000000000000000000e+00,-2.784891260898520571e+00,-1.734907417667397311e+00,0.000000000000000000e+00,1.189570340302618752e+04,-7.638042263688433741e+04,0.000000000000000000e+00,-2.784891260898430421e+00,-1.734907417667471696e+00,0.000000000000000000e+00,1.189570340302503610e+04,-7.638042263688409002e+04,0.000000000000000000e+00,-2.784891260898520571e+00,-1.734907417667395535e+00,0.000000000000000000e+00
1.750000000000000000e+04,1.161690046591180726e+04,-7.655188106284778041e+04,0.000000000000000000e+00,-2.791142772157417795e+00,-1.694245905920034545e+00,0.000000000000000000e+00,1.161690046591295686e+04,-7.655188106284805690e+04,0.000000000000000000e+00,-2.791142772157326313e+00,-1.694245905920112483e+00,0.000000000000000000e+00,1.161690046591179271e+04,-7.655188106284778041e+04,0.000000000000000000e+00,-2.791142772157416907e+00,-1.694245905920034989e+00,0.000000000000000000e+00
1.760000000000000000e+04,1.133747979593636410e+04,-7.671926881499156298e+04,0.000000000000000000e+00,-2.797245863395112053e+00,-1.653494302037014307e+00,0.000000000000000000e+00,1.133747979593753371e+04,-7.671926881499185401e+04,0.000000000000000000e+00,-2.797245863395021459e+00,-1.653494302037093577e+00,0.000000000000000000e+00,1.133747979593635864e+04,-7.671926881499157753e+04,0.000000000000000000e+00,-2.797245863395112941e+00,-1.653494302037014529e+00,0.000000000000000000e+00
1.770000000000000000e+04,1.105745625139340700e+04,-7.688257699241151568e+04,0.000000000000000000e+00,-2.803200210077536170e+00,-1.612654772999531971e+00,0.000000000000000000e+00,1.105745625139458389e+04,-7.688257699241179216e+04,0.000000000000000000e+00,-2.803200210077443799e+00,-1.612654772999614572e+00,0.000000000000000000e+00,1.105745625139339609e+04,-7.688257699241151568e+04,0.000000000000000000e+00,-2.803200210077536614e+00,-1.612654772999533526e+00,0.000000000000000000e+00
1.780000000000000000e+04,1.077684472263566568e+04,-7.704179691113648005e+04,0.000000000000000000e+00,-2.809005495580159106e+00,-1.571729490464242929e+00,0.000000000000000000e+00,1.077684472263684802e+04,-7.704179691113678564e+04,0.000000000000000000e+00,-2.809005495580066292e+00,-1.571729490464326418e+00,0.000000000000000000e+00,1.077684472263565476e+04,-7.704179691113649460e+04,0.000000000000000000e+00,-2.809005495580159995e+00,-1.571729490464244927e+00,0.000000000000000000e+00
